CustomerID,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_sum,segment
15267,183,1,550.8,1,1,4,114,6,At Risk
15269,24,1,118.80000000000001,3,1,2,312,6,Other
15270,16,5,263.75,4,4,3,443,11,Champions
15271,7,14,521.34,4,4,4,444,12,Champions
15272,57,2,132.54,2,2,2,222,6,At Risk
15274,4,2,108.26,4,2,2,422,8,Other
15275,38,1,146.73000000000002,3,1,3,313,7,Potential
15276,66,1,22.17,2,1,1,211,4,At Risk
15277,47,1,35.34,3,1,1,311,5,Other
15280,172,1,23.32,1,1,1,111,3,At Risk
15281,59,8,674.54,2,4,4,244,10,Champions
15286,50,1,66.4,3,1,2,312,6,Other
15287,22,2,111.15,3,2,2,322,7,Other
15288,43,4,465.68,3,3,4,334,10,Champions
15289,29,3,188.07,3,3,3,333,9,Potential
15290,5,15,1610.0,4,4,4,444,12,Champions
15291,26,8,520.78,3,4,4,344,11,Champions
15292,201,1,40.75,1,1,1,111,3,At Risk
15296,51,6,768.33,2,4,4,244,10,Champions
15297,10,3,141.42000000000002,4,3,3,433,10,Champions
15298,2,9,1558.18,4,4,4,444,12,Champions
15300,64,1,48.5,2,1,1,211,4,At Risk
15301,51,9,774.71,2,4,4,244,10,Champions
15303,290,1,65.8,1,1,2,112,4,At Risk
15304,61,4,176.5,2,3,3,233,8,Other
15306,64,3,243.0,2,3,3,233,8,Other
15307,96,1,14.850000000000001,2,1,1,211,4,At Risk
15308,274,1,60.6,1,1,2,112,4,At Risk
15311,1,79,11609.02,4,4,4,444,12,Champions
15312,75,3,50.54,2,3,1,231,6,Other
15314,199,1,70.08,1,1,2,112,4,At Risk
15315,64,2,91.38,2,2,2,222,6,At Risk
15316,327,1,165.0,1,1,3,113,5,At Risk
15318,4,1,36.96,4,1,1,411,6,Other
15319,284,1,17.700000000000003,1,1,1,111,3,At Risk
15320,44,1,55.55,3,1,1,311,5,Other
15321,71,3,611.7,2,3,4,234,9,Other
15322,86,1,160.84,2,1,3,213,6,At Risk
15325,104,1,61.26,2,1,2,212,5,At Risk
15326,334,1,60.78,1,1,2,112,4,At Risk
15327,53,1,10.2,2,1,1,211,4,At Risk
15329,39,3,213.68,3,3,3,333,9,Potential
15330,61,1,69.6,2,1,2,212,5,At Risk
15333,208,1,378.53999999999996,1,1,4,114,6,At Risk
15334,157,3,63.35,1,3,2,132,6,Other
15335,53,1,17.9,2,1,1,211,4,At Risk
15339,66,2,103.57000000000001,2,2,2,222,6,At Risk
15341,81,1,517.36,2,1,4,214,7,At Risk
15342,130,1,103.19999999999999,2,1,2,212,5,At Risk
15343,87,1,109.2,2,1,2,212,5,At Risk
15344,32,2,107.56,3,2,2,322,7,Other
15345,46,1,29.9,3,1,1,311,5,Other
15346,333,1,47.10000000000001,1,1,1,111,3,At Risk
15348,72,1,15.0,2,1,1,211,4,At Risk
15349,158,2,67.75999999999999,1,2,2,122,5,At Risk
15351,12,6,326.13,4,4,3,443,11,Champions
15353,255,1,59.900000000000006,1,1,2,112,4,At Risk
15355,29,1,55.6,3,1,1,311,5,Other
15356,31,8,483.12,3,4,4,344,11,Champions
15358,5,19,1725.94,4,4,4,444,12,Champions
15360,40,1,49.6,3,1,1,311,5,Other
15364,96,1,89.56,2,1,2,212,5,At Risk
15365,26,6,430.58,3,4,4,344,11,Champions
15366,75,1,151.44,2,1,3,213,6,At Risk
15367,57,3,369.12,2,3,4,234,9,Other
15368,21,1,279.24,3,1,3,313,7,Potential
15370,71,5,463.45000000000005,2,4,4,244,10,Champions
15372,137,1,449.56,1,1,4,114,6,At Risk
15373,8,7,314.97,4,4,3,443,11,Champions
15376,40,3,314.19,3,3,3,333,9,Potential
15379,169,6,518.37,1,4,4,144,9,Other
15380,9,2,198.20000000000002,4,2,3,423,9,Potential
15382,15,5,1337.96,4,4,4,444,12,Champions
15384,170,1,67.6,1,1,2,112,4,At Risk
15385,40,1,10.2,3,1,1,311,5,Other
15386,186,1,35.28,1,1,1,111,3,At Risk
15392,5,3,285.18,4,3,3,433,10,Champions
15393,281,1,43.2,1,1,1,111,3,At Risk
15394,10,3,283.32,4,3,3,433,10,Champions
15395,326,1,31.85,1,1,1,111,3,At Risk
15396,113,1,101.28,2,1,2,212,5,At Risk
15397,290,1,14.850000000000001,1,1,1,111,3,At Risk
15398,16,2,239.34,4,2,3,423,9,Potential
15399,1,3,186.22,4,3,3,433,10,Champions
15400,128,2,105.4,2,2,2,222,6,At Risk
15402,149,2,68.5,1,2,2,122,5,At Risk
15405,189,1,15.440000000000001,1,1,1,111,3,At Risk
15406,31,2,91.30000000000001,3,2,2,322,7,Other
15407,34,4,329.27,3,3,4,334,10,Champions
15408,264,1,110.75,1,1,2,112,4,At Risk
15410,84,7,633.15,2,4,4,244,10,Champions
15411,26,4,321.45,3,3,3,333,9,Potential
15412,171,1,11.8,1,1,1,111,3,At Risk
15414,10,2,96.58,4,2,2,422,8,Other
15415,313,1,158.35,1,1,3,113,5,At Risk
15416,65,4,552.79,2,3,4,234,9,Other
15417,85,1,111.0,2,1,2,212,5,At Risk
15419,25,1,34.4,3,1,1,311,5,Other
15421,59,3,112.10000000000001,2,3,2,232,7,Other
15422,323,1,15.299999999999999,1,1,1,111,3,At Risk
15424,254,2,49.56,1,2,1,121,4,At Risk
15426,19,4,183.03,3,3,3,333,9,Potential
15427,33,3,213.15,3,3,3,333,9,Potential
15428,15,1,46.620000000000005,4,1,1,411,6,Other
15429,27,2,104.09,3,2,2,322,7,Other
15432,23,1,40.2,3,1,1,311,5,Other
15433,267,1,55.56,1,1,1,111,3,At Risk
15434,8,4,141.5,4,3,3,433,10,Champions
15435,22,1,35.75,3,1,1,311,5,Other
15436,12,3,231.13,4,3,3,433,10,Champions
15437,262,1,56.43,1,1,1,111,3,At Risk
15438,131,1,26.3,2,1,1,211,4,At Risk
15440,55,3,56.44,2,3,1,231,6,Other
15443,2,7,771.3,4,4,4,444,12,Champions
15444,9,2,334.65,4,2,4,424,10,Champions
15445,264,1,25.5,1,1,1,111,3,At Risk
15447,331,1,28.52,1,1,1,111,3,At Risk
15448,313,1,96.2,1,1,2,112,4,At Risk
15449,26,3,211.43,3,3,3,333,9,Potential
15450,30,1,25.4,3,1,1,311,5,Other
15452,30,3,172.77,3,3,3,333,9,Potential
15453,2,7,278.29,4,4,3,443,11,Champions
15456,283,2,23.380000000000003,1,2,1,121,4,At Risk
15457,262,1,32.97,1,1,1,111,3,At Risk
15458,25,1,23.4,3,1,1,311,5,Other
15462,94,1,19.799999999999997,2,1,1,211,4,At Risk
15463,29,1,45.8,3,1,1,311,5,Other
15464,338,1,177.55,1,1,3,113,5,At Risk
15465,83,8,721.55,2,4,4,244,10,Champions
15466,85,1,45.25,2,1,1,211,4,At Risk
15467,9,3,97.98,4,3,2,432,9,Loyal
15468,51,1,95.75,2,1,2,212,5,At Risk
15469,50,2,75.6,3,2,2,322,7,Other
15471,2,1,53.45,4,1,1,411,6,Other
15472,113,1,59.8,2,1,2,212,5,At Risk
15473,14,2,306.0,4,2,3,423,9,Potential
15475,77,1,98.61,2,1,2,212,5,At Risk
15478,40,2,230.69,3,2,3,323,8,Potential
15482,16,8,1770.1999999999998,4,4,4,444,12,Champions
15483,161,4,52.839999999999996,1,3,1,131,5,Other
15484,1,4,760.84,4,3,4,434,11,Champions
15485,30,2,177.67,3,2,3,323,8,Potential
15489,23,3,435.46,3,3,4,334,10,Champions
15491,101,5,595.54,2,4,4,244,10,Champions
15492,74,1,122.32,2,1,2,212,5,At Risk
15493,33,5,320.51,3,4,3,343,10,Champions
15494,21,2,322.28000000000003,3,2,3,323,8,Potential
15497,18,2,288.6,4,2,3,423,9,Potential
15498,3,20,2621.03,4,4,4,444,12,Champions
15500,8,4,330.0,4,3,4,434,11,Champions
15502,16,6,1135.33,4,4,4,444,12,Champions
15504,81,1,16.9,2,1,1,211,4,At Risk
15505,53,5,972.86,2,4,4,244,10,Champions
15506,23,3,221.0,3,3,3,333,9,Potential
15507,172,1,146.47,1,1,3,113,5,At Risk
15508,189,5,281.84000000000003,1,4,3,143,8,Other
15511,12,5,230.19,4,4,3,443,11,Champions
15513,33,14,3305.51,3,4,4,344,11,Champions
15514,12,7,667.39,4,4,4,444,12,Champions
15516,47,1,9.9,3,1,1,311,5,Other
15517,233,1,95.78,1,1,2,112,4,At Risk
15518,64,6,411.77,2,4,4,244,10,Champions
15520,2,1,64.38,4,1,2,412,7,Other
15521,40,6,387.13,3,4,4,344,11,Champions
15522,33,2,45.86,3,2,1,321,6,Other
15523,84,1,252.50000000000003,2,1,3,213,6,At Risk
15525,2,2,107.47,4,2,2,422,8,Other
15527,19,7,602.14,3,4,4,344,11,Champions
15528,254,1,123.61,1,1,2,112,4,At Risk
15529,23,9,700.57,3,4,4,344,11,Champions
15530,22,4,326.0,3,3,3,333,9,Potential
15531,8,2,491.74,4,2,4,424,10,Champions
15532,25,3,265.78000000000003,3,3,3,333,9,Potential
15533,19,3,163.36,3,3,3,333,9,Potential
15535,173,3,168.39,1,3,3,133,7,Other
15537,163,1,7.5,1,1,1,111,3,At Risk
15539,7,1,119.87,4,1,2,412,7,Other
15540,11,1,37.650000000000006,4,1,1,411,6,Other
15541,114,1,23.730000000000004,2,1,1,211,4,At Risk
15543,288,1,38.5,1,1,1,111,3,At Risk
15544,9,8,647.1,4,4,4,444,12,Champions
15545,54,1,38.879999999999995,2,1,1,211,4,At Risk
15547,7,12,867.98,4,4,4,444,12,Champions
15549,158,2,330.85,1,2,4,124,7,At Risk
15550,4,4,127.95,4,3,2,432,9,Loyal
15551,37,1,101.0,3,1,2,312,6,Other
15552,217,1,7.78,1,1,1,111,3,At Risk
15553,60,1,70.53,2,1,2,212,5,At Risk
15554,278,1,25.2,1,1,1,111,3,At Risk
15555,12,13,787.03,4,4,4,444,12,Champions
15556,24,1,79.08,3,1,2,312,6,Other
15557,29,1,118.26,3,1,2,312,6,Other
15561,12,3,65.46000000000001,4,3,2,432,9,Loyal
15563,22,2,248.5,3,2,3,323,8,Potential
15565,71,1,16.5,2,1,1,211,4,At Risk
15567,19,1,24.96,3,1,1,311,5,Other
15568,3,3,126.91,4,3,2,432,9,Loyal
15569,104,4,552.98,2,3,4,234,9,Other
15570,10,8,732.04,4,4,4,444,12,Champions
15571,12,4,186.63,4,3,3,433,10,Champions
15572,5,7,591.49,4,4,4,444,12,Champions
15573,32,2,127.43,3,2,2,322,7,Other
15574,178,1,19.8,1,1,1,111,3,At Risk
15576,38,1,134.3,3,1,2,312,6,Other
15577,151,3,65.77,1,3,2,132,6,Other
15579,69,2,62.71,2,2,2,222,6,At Risk
15581,156,5,136.8,1,4,3,143,8,Other
15582,220,1,63.480000000000004,1,1,2,112,4,At Risk
15584,24,4,88.55,3,3,2,332,8,Other
15585,177,1,121.25,1,1,2,112,4,At Risk
15587,50,1,111.96,3,1,2,312,6,Other
15589,256,2,90.10000000000001,1,2,2,122,5,At Risk
15592,47,1,94.74000000000001,3,1,2,312,6,Other
15593,71,1,71.4,2,1,2,212,5,At Risk
15594,30,4,378.82,3,3,4,334,10,Champions
15596,215,3,223.0,1,3,3,133,7,Other
15597,35,1,32.160000000000004,3,1,1,311,5,Other
15598,53,1,63.06,2,1,2,212,5,At Risk
15599,27,2,136.32999999999998,3,2,3,323,8,Potential
15601,11,12,1049.9,4,4,4,444,12,Champions
15602,8,6,305.21999999999997,4,4,3,443,11,Champions
15604,52,1,36.52,2,1,1,211,4,At Risk
15605,36,4,134.3,3,3,2,332,8,Other
15606,61,8,687.63,2,4,4,244,10,Champions
15607,337,1,54.76,1,1,1,111,3,At Risk
15608,28,4,271.78,3,3,3,333,9,Potential
15609,184,1,112.68,1,1,2,112,4,At Risk
15610,52,1,53.14,2,1,1,211,4,At Risk
15611,10,6,197.85,4,4,3,443,11,Champions
15612,36,2,124.1,3,2,2,322,7,Other
15615,10,17,1673.06,4,4,4,444,12,Champions
15618,33,4,165.951,3,3,3,333,9,Potential
15620,57,2,110.88,2,2,2,222,6,At Risk
15621,4,2,198.72,4,2,3,423,9,Potential
15622,43,7,925.82,3,4,4,344,11,Champions
15623,141,1,60.129999999999995,1,1,2,112,4,At Risk
15624,135,2,88.53,2,2,2,222,6,At Risk
15625,104,3,314.09999999999997,2,3,3,233,8,Other
15626,75,2,139.48,2,2,3,223,7,At Risk
15628,5,8,477.0,4,4,4,444,12,Champions
15630,45,2,212.74,3,2,3,323,8,Potential
15632,16,8,624.4,4,4,4,444,12,Champions
15634,17,1,65.7,4,1,2,412,7,Other
15636,90,2,117.0,2,2,2,222,6,At Risk
15637,53,1,36.900000000000006,2,1,1,211,4,At Risk
15639,134,1,15.120000000000001,2,1,1,211,4,At Risk
15640,4,10,1825.21,4,4,4,444,12,Champions
15641,105,3,78.4,2,3,2,232,7,Other
15643,282,1,76.7,1,1,2,112,4,At Risk
15644,166,4,147.34,1,3,3,133,7,Other
15645,19,1,138.21,3,1,3,313,7,Potential
15646,247,1,28.200000000000003,1,1,1,111,3,At Risk
15648,204,2,199.3,1,2,3,123,6,At Risk
15651,37,3,154.86,3,3,3,333,9,Potential
15652,91,1,102.80000000000001,2,1,2,212,5,At Risk
15653,93,2,432.11999999999995,2,2,4,224,8,At Risk
15654,9,1,103.56,4,1,2,412,7,Other
15655,243,1,123.71000000000001,1,1,2,112,4,At Risk
15656,45,3,253.3,3,3,3,333,9,Potential
15657,23,1,30.0,3,1,1,311,5,Other
15658,198,2,109.2,1,2,2,122,5,At Risk
15659,44,1,45.0,3,1,1,311,5,Other
15660,25,8,372.34,3,4,4,344,11,Champions
15661,317,1,6.6000000000000005,1,1,1,111,3,At Risk
15663,106,1,29.04,2,1,1,211,4,At Risk
15664,51,1,33.36,2,1,1,211,4,At Risk
15665,168,2,415.47,1,2,4,124,7,At Risk
15667,40,1,70.56,3,1,2,312,6,Other
15669,104,3,151.02,2,3,3,233,8,Other
15670,297,1,106.5,1,1,2,112,4,At Risk
15671,26,5,299.46,3,4,3,343,10,Champions
15673,88,4,799.27,2,3,4,234,9,Other
15674,73,4,371.87,2,3,4,234,9,Other
15675,155,1,29.72,1,1,1,111,3,At Risk
15676,19,3,824.46,3,3,4,334,10,Champions
15677,49,1,240.15,3,1,3,313,7,Potential
15678,53,1,36.0,2,1,1,211,4,At Risk
15679,24,4,156.06,3,3,3,333,9,Potential
15680,9,2,121.63,4,2,2,422,8,Other
15681,25,4,178.04,3,3,3,333,9,Potential
15683,117,1,17.4,2,1,1,211,4,At Risk
15687,9,8,634.05,4,4,4,444,12,Champions
15690,4,2,46.2,4,2,1,421,7,Other
15692,28,1,37.199999999999996,3,1,1,311,5,Other
15694,25,7,436.89,3,4,4,344,11,Champions
15695,267,1,81.44999999999999,1,1,2,112,4,At Risk
15696,33,7,403.94,3,4,4,344,11,Champions
15699,18,1,50.379999999999995,4,1,1,411,6,Other
15700,172,2,104.39,1,2,2,122,5,At Risk
15701,2,4,228.65,4,3,3,433,10,Champions
15704,140,3,462.36,1,3,4,134,8,Other
15705,201,1,75.9,1,1,2,112,4,At Risk
15706,65,3,159.35,2,3,3,233,8,Other
15707,35,4,170.42,3,3,3,333,9,Potential
15708,41,6,557.8,3,4,4,344,11,Champions
15709,284,1,36.8,1,1,1,111,3,At Risk
15712,9,4,174.9,4,3,3,433,10,Champions
15713,143,1,53.1,1,1,1,111,3,At Risk
15714,12,1,10.75,4,1,1,411,6,Other
15716,146,3,70.21,1,3,2,132,6,Other
15717,234,1,19.8,1,1,1,111,3,At Risk
15719,33,13,1033.08,3,4,4,344,11,Champions
15720,24,1,198.05,3,1,3,313,7,Potential
15721,12,1,186.96,4,1,3,413,8,Potential
15722,36,4,429.75,3,3,4,334,10,Champions
15724,285,1,23.4,1,1,1,111,3,At Risk
15725,15,1,130.43,4,1,2,412,7,Other
15727,17,6,852.6800000000001,4,4,4,444,12,Champions
15729,213,1,15.0,1,1,1,111,3,At Risk
15730,66,3,304.76,2,3,3,233,8,Other
15732,212,1,51.00000000000001,1,1,1,111,3,At Risk
15733,283,1,42.8,1,1,1,111,3,At Risk
15734,115,2,57.0,2,2,1,221,5,At Risk
15737,15,5,233.95000000000002,4,4,3,443,11,Champions
15738,19,15,976.69,3,4,4,344,11,Champions
15739,66,1,103.6,2,1,2,212,5,At Risk
15740,49,1,24.900000000000002,3,1,1,311,5,Other
15743,16,4,167.73,4,3,3,433,10,Champions
15745,19,4,201.21,3,3,3,333,9,Potential
15746,134,1,42.480000000000004,2,1,1,211,4,At Risk
15747,13,3,207.16,4,3,3,433,10,Champions
15748,40,1,31.75,3,1,1,311,5,Other
15749,235,3,13698.5,1,3,4,134,8,Other
15750,3,6,417.85,4,4,4,444,12,Champions
15752,40,6,428.15,3,4,4,344,11,Champions
15754,51,3,105.33,2,3,2,232,7,Other
15755,10,6,465.07,4,4,4,444,12,Champions
15756,61,4,90.83,2,3,2,232,7,Other
15757,66,2,178.1,2,2,3,223,7,At Risk
15758,25,1,29.700000000000003,3,1,1,311,5,Other
15762,65,2,151.49,2,2,3,223,7,At Risk
15763,32,2,244.99,3,2,3,323,8,Potential
15764,88,5,794.63,2,4,4,244,10,Champions
15766,64,1,15.0,2,1,1,211,4,At Risk
15768,204,2,71.5,1,2,2,122,5,At Risk
15769,7,14,10867.38,4,4,4,444,12,Champions
15773,6,1,18.4,4,1,1,411,6,Other
15774,69,1,75.0,2,1,2,212,5,At Risk
15775,245,1,17.700000000000003,1,1,1,111,3,At Risk
15776,133,1,69.82,2,1,2,212,5,At Risk
15777,241,2,129.9,1,2,2,122,5,At Risk
15780,243,1,110.6,1,1,2,112,4,At Risk
15781,25,2,55.7,3,2,1,321,6,Other
15782,10,3,481.22,4,3,4,434,11,Champions
15783,11,1,19.8,4,1,1,411,6,Other
15785,33,4,449.02,3,3,4,334,10,Champions
15786,46,3,1195.53,3,3,4,334,10,Champions
15787,26,3,144.45,3,3,3,333,9,Potential
15790,10,1,37.14,4,1,1,411,6,Other
15791,44,2,244.7,3,2,3,323,8,Potential
15793,40,1,93.36000000000001,3,1,2,312,6,Other
15795,150,1,198.37,1,1,3,113,5,At Risk
15796,1,8,624.53,4,4,4,444,12,Champions
15797,305,1,244.79999999999998,1,1,3,113,5,At Risk
15799,76,3,140.59,2,3,3,233,8,Other
15800,107,2,181.64,2,2,3,223,7,At Risk
15801,46,3,194.59,3,3,3,333,9,Potential
15803,51,1,119.54,2,1,2,212,5,At Risk
15804,1,12,501.41,4,4,4,444,12,Champions
15805,23,11,1069.52,3,4,4,344,11,Champions
15806,46,2,139.85,3,2,3,323,8,Potential
15807,50,2,253.58,3,2,3,323,8,Potential
15808,306,2,232.5,1,2,3,123,6,At Risk
15809,36,3,102.28999999999999,3,3,2,332,8,Other
15810,170,3,253.7,1,3,3,133,7,Other
15811,22,4,458.14,3,3,4,334,10,Champions
15812,107,3,479.20000000000005,2,3,4,234,9,Other
15813,208,2,208.0,1,2,3,123,6,At Risk
15814,17,4,492.51,4,3,4,434,11,Champions
15815,64,3,268.02,2,3,3,233,8,Other
15819,49,4,318.57,3,3,3,333,9,Potential
15820,320,1,15.9,1,1,1,111,3,At Risk
15821,44,2,93.25,3,2,2,322,7,Other
15822,3,1,151.2,4,1,3,413,8,Potential
15825,172,1,59.22,1,1,2,112,4,At Risk
15826,56,2,331.34000000000003,2,2,4,224,8,At Risk
15827,73,10,390.91,2,4,4,244,10,Champions
15829,99,2,177.18,2,2,3,223,7,At Risk
15830,38,1,53.36,3,1,1,311,5,Other
15831,58,3,195.01,2,3,3,233,8,Other
15832,254,1,179.8,1,1,3,113,5,At Risk
15834,70,3,527.18,2,3,4,234,9,Other
15835,44,4,205.48,3,3,3,333,9,Potential
15836,50,1,29.75,3,1,1,311,5,Other
15837,65,1,85.5,2,1,2,212,5,At Risk
15838,11,13,5408.04,4,4,4,444,12,Champions
15839,33,3,277.1,3,3,3,333,9,Potential
15840,59,2,72.36,2,2,2,222,6,At Risk
15841,73,3,80.94,2,3,2,232,7,Other
15843,304,1,43.2,1,1,1,111,3,At Risk
15844,46,1,10.2,3,1,1,311,5,Other
15845,18,8,703.43,4,4,4,444,12,Champions
15847,38,2,53.1,3,2,1,321,6,Other
15850,19,2,55.96,3,2,1,321,6,Other
15852,197,1,11.57,1,1,1,111,3,At Risk
15853,52,1,21.22,2,1,1,211,4,At Risk
15854,4,7,344.70000000000005,4,4,4,444,12,Champions
15855,137,5,142.3,1,4,3,143,8,Other
15856,4,20,2639.55,4,4,4,444,12,Champions
15857,19,1,140.1,3,1,3,313,7,Potential
15858,16,4,196.54999999999998,4,3,3,433,10,Champions
15860,41,6,184.47,3,4,3,343,10,Champions
15861,12,7,528.47,4,4,4,444,12,Champions
15862,8,3,105.92,4,3,2,432,9,Loyal
15863,26,2,21.4,3,2,1,321,6,Other
15864,27,3,398.28000000000003,3,3,4,334,10,Champions
15865,41,3,116.9,3,3,2,332,8,Other
15866,101,1,71.47,2,1,2,212,5,At Risk
15867,5,12,835.0,4,4,4,444,12,Champions
15869,277,2,63.89,1,2,2,122,5,At Risk
15870,33,1,148.94,3,1,3,313,7,Potential
15872,15,1,70.95,4,1,2,412,7,Other
15874,64,6,1259.52,2,4,4,244,10,Champions
15877,2,2,105.09,4,2,2,422,8,Other
15881,312,2,83.15,1,2,2,122,5,At Risk
15882,199,1,5.9,1,1,1,111,3,At Risk
15883,2,2,74.73,4,2,2,422,8,Other
15885,93,1,17.700000000000003,2,1,1,211,4,At Risk
15886,60,1,32.35,2,1,1,211,4,At Risk
15888,81,1,14.07,2,1,1,211,4,At Risk
15889,157,1,10.94,1,1,1,111,3,At Risk
15891,227,1,112.78,1,1,2,112,4,At Risk
15895,150,1,14.33,1,1,1,111,3,At Risk
15897,194,2,26.650000000000002,1,2,1,121,4,At Risk
15898,1,3,81.55,4,3,2,432,9,Loyal
15900,24,1,30.279999999999998,3,1,1,311,5,Other
15901,17,3,63.99,4,3,2,432,9,Loyal
15903,10,5,1038.48,4,4,4,444,12,Champions
15904,8,1,36.96,4,1,1,411,6,Other
15906,20,6,393.33,3,4,4,344,11,Champions
15907,4,3,238.41,4,3,3,433,10,Champions
15909,174,1,19.799999999999997,1,1,1,111,3,At Risk
15910,1,8,206.56,4,4,3,443,11,Champions
15912,233,1,43.35,1,1,1,111,3,At Risk
15916,16,6,311.08,4,4,3,443,11,Champions
15917,248,1,14.750000000000002,1,1,1,111,3,At Risk
15918,191,2,34.550000000000004,1,2,1,121,4,At Risk
15919,20,1,82.49,3,1,2,312,6,Other
15920,154,3,22.88,1,3,1,131,5,Other
15921,173,1,40.97,1,1,1,111,3,At Risk
15925,194,1,22.400000000000002,1,1,1,111,3,At Risk
15930,67,1,75.80000000000001,2,1,2,212,5,At Risk
15932,4,5,300.02,4,4,3,443,11,Champions
15933,21,3,176.9,3,3,3,333,9,Potential
15935,239,2,323.94,1,2,3,123,6,At Risk
15937,64,1,19.799999999999997,2,1,1,211,4,At Risk
15939,134,8,1160.08,2,4,4,244,10,Champions
15942,134,1,57.7,2,1,1,211,4,At Risk
15944,277,1,17.700000000000003,1,1,1,111,3,At Risk
15947,83,1,301.96000000000004,2,1,3,213,6,At Risk
15948,8,2,190.89000000000001,4,3,3,433,10,Champions
15949,17,2,67.64,4,3,2,432,9,Loyal
15950,32,3,222.32000000000002,3,3,3,333,9,Potential
15951,9,2,154.25,4,3,3,433,10,Champions
15952,34,4,119.41,3,3,2,332,8,Other
15953,15,7,264.81,4,4,3,443,11,Champions
15955,24,9,931.21,3,4,4,344,11,Champions
15957,32,1,42.97,3,1,1,311,5,Other
15958,74,1,3.95,2,1,1,211,4,At Risk
15963,20,2,111.56,3,3,2,332,8,Other
15965,17,2,199.49,4,3,3,433,10,Champions
15967,23,2,63.949999999999996,3,3,2,332,8,Other
15969,3,1,39.8,4,1,1,411,6,Other
15970,304,1,33.0,1,1,1,111,3,At Risk
15971,53,4,383.7,2,3,4,234,9,Other
15974,39,7,717.59,3,4,4,344,11,Champions
15975,84,1,103.65,2,1,2,212,5,At Risk
15976,165,2,89.25999999999999,1,3,2,132,6,Other
15977,17,2,87.41,4,3,2,432,9,Loyal
15978,77,1,132.28,2,1,2,212,5,At Risk
15980,89,3,412.87,2,3,4,234,9,Other
15981,25,6,614.5,3,4,4,344,11,Champions
15983,22,1,70.22999999999999,3,1,2,312,6,Other
15984,3,9,398.71999999999997,4,4,4,444,12,Champions
15985,123,2,288.6,2,3,3,233,8,Other
15986,30,1,29.999999999999996,3,1,1,311,5,Other
15987,12,3,104.59,4,3,2,432,9,Loyal
15988,19,1,34.7,3,1,1,311,5,Other
15990,44,2,180.88,3,3,3,333,9,Potential
15992,4,1,13.52,4,1,1,411,6,Other
15993,9,7,599.89,4,4,4,444,12,Champions
15994,55,1,107.15,2,1,2,212,5,At Risk
15996,88,5,114.88,2,4,2,242,8,Other
15998,37,4,490.68,3,3,4,334,10,Champions
16000,3,1,2771.3999999999996,4,1,4,414,9,Potential
16003,30,4,234.43,3,3,3,333,9,Potential
16005,12,4,99.64,4,3,2,432,9,Loyal
16006,211,1,23.099999999999998,1,1,1,111,3,At Risk
16007,48,4,384.52,3,3,4,334,10,Champions
16008,24,3,97.3,3,3,2,332,8,Other
16009,32,3,201.21,3,3,3,333,9,Potential
16010,246,2,25.3,1,3,1,131,5,Other
16011,8,14,640.55,4,4,4,444,12,Champions
16012,35,3,113.79,3,3,2,332,8,Other
16013,8,23,8670.72,4,4,4,444,12,Champions
16014,152,2,136.86,1,3,3,133,7,Other
16015,4,3,96.25999999999999,4,3,2,432,9,Loyal
16016,3,7,213.18,4,4,3,443,11,Champions
16017,47,1,12.0,3,1,1,311,5,Other
16018,39,2,170.97,3,3,3,333,9,Potential
16019,47,7,786.89,3,4,4,344,11,Champions
16020,17,2,206.29000000000002,4,3,3,433,10,Champions
16022,260,1,110.58,1,1,2,112,4,At Risk
16023,46,3,51.14,3,3,1,331,7,Other
16024,12,1,79.81,4,1,2,412,7,Other
16025,30,1,84.9,3,1,2,312,6,Other
16026,43,1,42.36,3,1,1,311,5,Other
16027,137,3,176.25,1,3,3,133,7,Other
16029,44,21,14307.83,3,4,4,344,11,Champions
16030,310,1,77.2,1,1,2,112,4,At Risk
16031,92,2,98.71,2,3,2,232,7,Other
16033,6,16,1908.8600000000001,4,4,4,444,12,Champions
16034,208,2,76.35,1,3,2,132,6,Other
16036,87,2,162.09,2,3,3,233,8,Other
16037,270,2,225.10000000000002,1,3,3,133,7,Other
16038,8,2,171.5,4,3,3,433,10,Champions
16040,65,3,436.15000000000003,2,3,4,234,9,Other
16041,141,1,208.79999999999998,1,1,3,113,5,At Risk
16042,22,4,211.93,3,3,3,333,9,Potential
16043,37,4,130.7,3,4,2,342,9,Other
16045,120,4,358.96,2,4,4,244,10,Champions
16049,40,3,181.09,3,3,3,333,9,Potential
16050,174,1,32.519999999999996,1,1,1,111,3,At Risk
16052,54,1,60.5,2,1,2,212,5,At Risk
16053,33,2,171.13,3,3,3,333,9,Potential
16054,145,1,98.97999999999999,1,1,2,112,4,At Risk
16055,221,1,60.65,1,1,2,112,4,At Risk
16056,45,1,166.07999999999998,3,1,3,313,7,Potential
16057,16,5,574.4,4,4,4,444,12,Champions
16059,72,4,200.25,2,4,3,243,9,Other
16062,10,3,267.86,4,3,3,433,10,Champions
16063,260,1,57.1,1,1,1,111,3,At Risk
16066,17,4,185.62,4,4,3,443,11,Champions
16070,22,2,164.7,3,3,3,333,9,Potential
16071,45,1,58.540000000000006,3,1,1,311,5,Other
16072,288,1,162.85,1,1,3,113,5,At Risk
16076,3,8,524.97,4,4,4,444,12,Champions
16079,17,3,533.88,4,3,4,434,11,Champions
16080,82,1,41.6,2,1,1,211,4,At Risk
16081,56,4,476.89,2,4,4,244,10,Champions
